ds,y
2023-02-02,725.9981689453125
2023-02-03,709.5253295898438
2023-02-06,722.6242065429688
2023-02-07,757.3562622070312
2023-02-08,757.5050659179688
2023-02-09,747.2343139648438
2023-02-10,763.7071533203125
2023-02-13,740.5360107421875
2023-02-14,754.7265625
2023-02-15,748.7228393554688
2023-02-16,758.19970703125
2023-02-17,771.1001586914062
2023-02-20,740.188720703125
2023-02-21,748.3756103515625
2023-02-22,734.2843017578125
2023-02-23,727.8836059570312
2023-02-24,724.1127319335938
2023-02-27,722.1280517578125
2023-02-28,734.879638671875
2023-03-01,720.8876342773438
2023-03-02,724.063232421875
2023-03-03,740.63525390625
2023-03-06,732.6964721679688
2023-03-08,730.81103515625
2023-03-09,730.166015625
2023-03-10,712.5023193359375
2023-03-13,713.9412841796875
2023-03-14,708.6321411132812
2023-03-15,715.82666015625
2023-03-16,727.2385864257812
2023-03-17,734.3339233398438
2023-03-20,733.9866333007812
2023-03-21,736.51708984375
2023-03-22,734.9292602539062
2023-03-23,726.8416748046875
2023-03-24,704.7124633789062
2023-03-27,704.6627807617188
2023-03-28,697.22021484375
2023-03-29,716.9678955078125
2023-03-31,724.9066162109375
2023-04-03,734.0361938476562
2023-04-05,738.9483032226562
2023-04-06,745.3984985351562
2023-04-10,732.299560546875
2023-04-11,726.494384765625
2023-04-12,724.063232421875
2023-04-13,755.5700073242188
2023-04-17,789.9050903320312
2023-04-18,793.9241333007812
2023-04-19,801.2674560546875
2023-04-20,793.4279174804688
2023-04-21,790.50048828125
2023-04-24,786.7296142578125
2023-04-25,770.3063354492188
2023-04-26,785.786865234375
2023-04-27,789.4585571289062
2023-04-28,785.2906494140625
2023-05-02,789.805908203125
2023-05-03,792.0883178710938
2023-05-04,802.5079345703125
2023-05-05,808.5610961914062
2023-05-08,803.6489868164062
2023-05-09,777.8480834960938
2023-05-10,801.61474609375
2023-05-11,813.8702392578125
2023-05-12,843.1443481445312
2023-05-15,860.460693359375
2023-05-16,903.1314086914062
2023-05-17,909.5816040039062
2023-05-18,881.647216796875
2023-05-19,889.1393432617188
2023-05-22,904.4215087890624
2023-05-23,904.0245971679688
2023-05-24,927.2949829101562
2023-05-25,945.6533813476562
2023-05-26,947.786865234375
2023-05-29,973.9847412109376
2023-05-30,954.137939453125
2023-05-31,981.7249755859376
2023-06-01,952.50048828125
2023-06-02,925.4095458984376
2023-06-05,919.3067016601562
2023-06-06,924.6156616210938
2023-06-07,961.9277954101562
2023-06-08,941.981689453125
2023-06-09,917.4707641601562
2023-06-12,925.7072143554688
2023-06-13,940.3442993164062
2023-06-14,939.4512329101562
2023-06-15,934.1918334960938
2023-06-16,937.4169311523438
2023-06-19,952.74853515625
2023-06-20,962.5728149414062
2023-06-21,969.7672729492188
2023-06-22,960.3109741210938
2023-06-23,930.9467163085938
2023-06-26,943.837158203125
2023-06-27,955.1348876953124
2023-06-28,972.9525146484376
2023-06-30,956.677734375
2023-07-03,951.8998413085938
2023-07-04,970.9119873046876
2023-07-05,959.4649047851562
2023-07-06,990.8200073242188
2023-07-07,1006.5969848632812
2023-07-10,1025.509521484375
2023-07-11,1065.3255615234375
2023-07-12,1059.65185546875
2023-07-13,1057.113525390625
2023-07-14,1092.101806640625
2023-07-17,1061.343994140625
2023-07-18,1046.96044921875
2023-07-19,1098.8704833984375
2023-07-20,1114.5977783203125
2023-07-21,1100.6123046875
2023-07-24,1106.8336181640625
2023-07-25,1056.2674560546875
2023-07-26,1068.5108642578125
2023-07-27,1073.48779296875
2023-07-28,1085.731201171875
2023-07-31,1098.9202880859375
2023-08-01,1097.6260986328125
2023-08-02,1072.3431396484375
2023-08-03,1061.5927734375
2023-08-04,1084.83544921875
2023-08-07,1075.229736328125
2023-08-08,1052.982666015625
2023-08-09,1035.2147216796875
2023-08-10,1022.9713134765624
2023-08-11,1033.671875
2023-08-14,1076.9219970703125
2023-08-16,1037.3548583984375
2023-08-17,1079.0621337890625
2023-08-18,1061.54296875
2023-08-21,1096.232666015625
2023-08-22,1163.17333984375
2023-08-23,1123.606201171875
2023-08-24,1067.7642822265625
2023-08-25,1039.24609375
2023-08-28,1032.6763916015625
2023-08-29,1027.002685546875
2023-08-30,1036.5087890625
2023-08-31,1054.5751953125
2023-09-01,1049.9964599609375
2023-09-04,1042.5308837890625
2023-09-05,1053.2314453125
2023-09-06,1030.6358642578125
2023-09-07,1026.75390625
2023-09-08,1009.7325439453124
2023-09-11,1020.43310546875
2023-09-12,1014.460693359375
2023-09-13,1012.1712036132812
2023-09-14,1014.9085693359376
2023-09-15,1021.2293090820312
2023-09-18,1015.505859375
2023-09-20,1030.386962890625
2023-09-21,1029.640625
2023-09-22,1044.3724365234375
2023-09-25,1029.1925048828125
2023-09-26,1030.984375
2023-09-27,1029.3917236328125
2023-09-28,1027.8985595703125
2023-09-29,1023.6182861328124
2023-10-03,1041.48583984375
2023-10-04,1032.029541015625
2023-10-05,1031.133544921875
2023-10-06,1036.5087890625
2023-10-09,1040.8387451171875
2023-10-10,1055.570556640625
2023-10-11,1044.3226318359375
2023-10-12,1058.10888671875
2023-10-13,1075.130126953125
2023-10-16,1054.9237060546875
2023-10-17,1085.731201171875
2023-10-18,1043.376953125
2023-10-19,1072.6915283203125
2023-10-20,1071.5965576171875
2023-10-23,1106.236328125
2023-10-25,1125.2484130859375
2023-10-26,1127.737060546875
2023-10-27,1125.2484130859375
2023-10-30,1131.9674072265625
2023-10-31,1058.2581787109375
2023-11-01,1051.8876953125
2023-11-02,1046.2138671875
2023-11-03,1032.7760009765625
2023-11-06,1020.5824584960938
2023-11-07,1004.656005859375
2023-11-08,1014.5602416992188
2023-11-09,1004.7555541992188
2023-11-10,1013.2164306640624
2023-11-13,1012.3703002929688
2023-11-15,1017.197998046875
2023-11-16,1049.9466552734375
2023-11-17,1079.510009765625
2023-11-20,1108.2769775390625
2023-11-21,1091.4049072265625
2023-11-22,1126.0946044921875
2023-11-23,1115.7425537109375
2023-11-24,1091.5045166015625
2023-11-28,1085.781005859375
2023-11-29,1069.35693359375
2023-11-30,1068.361572265625
2023-12-01,1098.9202880859375
2023-12-04,1104.44482421875
2023-12-05,1117.285400390625
2023-12-06,1089.862060546875
2023-12-07,1082.197509765625
2023-12-08,1085.2335205078125
2023-12-11,1106.98291015625
2023-12-12,1087.1744384765625
2023-12-13,1095.98388671875
2023-12-14,1112.1092529296875
2023-12-15,1120.470703125
2023-12-18,1145.952880859375
2023-12-19,1160.28662109375
2023-12-20,1097.9248046875
2023-12-21,1109.81982421875
2023-12-22,1112.55712890625
2023-12-26,1118.1314697265625
2023-12-27,1130.1259765625
2023-12-28,1187.859130859375
2023-12-29,1187.560546875
2024-01-01,1214.6851806640625
2024-01-02,1201.645263671875
2024-01-03,1196.220458984375
2024-01-04,1220.35888671875
2024-01-05,1245.393310546875
2024-01-08,1284.2137451171875
2024-01-09,1295.85986328125
2024-01-10,1306.709716796875
2024-01-11,1288.7926025390625
2024-01-12,1277.295654296875
2024-01-15,1277.295654296875
2024-01-16,1273.015625
2024-01-17,1229.9644775390625
2024-01-18,1279.2864990234375
2024-01-19,1257.238525390625
2024-01-23,1229.7156982421875
2024-01-24,1217.67138671875
2024-01-25,1211.400390625
2024-01-29,1233.7967529296875
2024-01-30,1216.6759033203125
2024-01-31,1211.99755859375
2024-02-01,1186.1170654296875
2024-02-02,1176.5614013671875
2024-02-05,1176.4119873046875
2024-02-06,1220.9560546875
2024-02-07,1243.153564453125
2024-02-08,1239.0723876953125
2024-02-09,1236.0364990234375
2024-02-12,1248.32958984375
2024-02-13,1269.9298095703125
2024-02-14,1311.537353515625
2024-02-15,1263.80810546875
2024-02-16,1244.7958984375
2024-02-19,1254.8494873046875
2024-02-20,1261.269775390625
2024-02-21,1269.2330322265625
2024-02-22,1273.2144775390625
2024-02-23,1274.508544921875
2024-02-26,1287.39892578125
2024-02-27,1280.43115234375
2024-02-28,1422.6239013671875
2024-02-29,1350.955078125
2024-03-01,1319.2020263671875
2024-03-04,1193.532958984375
2024-03-05,1151.8258056640625
2024-03-06,1116.78759765625
2024-03-07,1123.85498046875
2024-03-11,1128.384033203125
2024-03-12,1095.0382080078125
2024-03-13,1099.3184814453125
2024-03-14,1103.3497314453125
2024-03-15,1101.0106201171875
2024-03-18,1122.1131591796875
2024-03-19,1172.5797119140625
2024-03-20,1270.974853515625
2024-03-21,1235.9368896484375
2024-03-22,1242.60595703125
2024-03-26,1252.958251953125
2024-03-27,1248.080810546875
2024-03-28,1291.5797119140625
2024-04-01,1345.8289794921875
2024-04-02,1353.8916015625
2024-04-03,1327.9615478515625
2024-04-04,1363.3480224609375
2024-04-05,1343.1910400390625
2024-04-08,1369.768310546875
2024-04-09,1350.35791015625
2024-04-10,1333.386474609375
2024-04-12,1334.4814453125
2024-04-15,1314.573486328125
2024-04-16,1306.062744140625
2024-04-18,1294.217529296875
2024-04-19,1295.5614013671875
2024-04-22,1291.5797119140625
2024-04-23,1338.662109375
2024-04-24,1350.0594482421875
2024-04-25,1310.143798828125
2024-04-26,1337.3681640625
2024-04-29,1355.8326416015625
2024-04-30,1368.872314453125
2024-05-02,1383.4052734375
2024-05-03,1457.2637939453125
2024-05-06,1564.0701904296875
2024-05-07,1443.2784423828125
2024-05-08,1347.77001953125
2024-05-09,1393.80712890625
2024-05-10,1396.942626953125
2024-05-13,1353.7921142578125
2024-05-14,1348.9146728515625
2024-05-15,1327.015869140625
2024-05-16,1341.7974853515625
2024-05-17,1335.5762939453125
2024-05-21,1321.7901611328125
2024-05-22,1253.4559326171875
2024-05-23,1243.750732421875
2024-05-24,1239.3212890625
2024-05-27,1247.234619140625
2024-05-28,1262.4642333984375
2024-05-29,1242.65576171875
2024-05-30,1225.2861328125
2024-05-31,1294.7152099609375
2024-06-03,1276.748291015625
2024-06-04,1250.220947265625
2024-06-05,1276.2506103515625
2024-06-06,1303.2757568359375
2024-06-07,1302.3299560546875
2024-06-10,1294.1678466796875
2024-06-11,1291.4302978515625
2024-06-12,1323.5816650390625
2024-06-13,1301.931884765625
2024-06-14,1303.922607421875
2024-06-18,1314.473876953125
2024-06-19,1291.9281005859375
2024-06-20,1288.294921875
2024-06-21,1294.36669921875
2024-06-24,1264.7039794921875
2024-06-25,1265.550048828125
2024-06-26,1269.1334228515625
2024-06-27,1254.1029052734375
2024-06-28,1240.1175537109375
2024-07-01,1250.5692138671875
2024-07-02,1250.7684326171875
2024-07-03,1289.8875732421875
2024-07-04,1310.5419921875
2024-07-05,1292.3759765625
2024-07-08,1282.0238037109375
2024-07-09,1253.4559326171875
2024-07-10,1261.66796875
2024-07-11,1244.2484130859375
2024-07-12,1224.3404541015625
2024-07-15,1204.1339111328125
2024-07-16,1179.9456787109375
2024-07-18,1158.84326171875
2024-07-19,1158.146484375
2024-07-22,1140.4781494140625
2024-07-23,1119.919189453125
2024-07-24,1102.9029541015625
2024-07-25,1146.366455078125
2024-07-26,1167.37451171875
2024-07-29,1170.9674072265625
2024-07-30,1181.8956298828125
2024-07-31,1182.195068359375
2024-08-01,1192.2750244140625
2024-08-02,1186.3367919921875
2024-08-05,1165.578125
2024-08-06,1192.374755859375
2024-08-07,1177.8038330078125
2024-08-08,1208.4427490234375
2024-08-09,1224.610595703125
2024-08-12,1238.7823486328125
2024-08-13,1200.1593017578125
2024-08-14,1219.2711181640625
2024-08-16,1194.5703125
2024-08-19,1200.5584716796875
2024-08-20,1199.0115966796875
2024-08-21,1206.7960205078125
2024-08-22,1210.139404296875
2024-08-23,1233.1435546875
2024-08-26,1232.34521484375
2024-08-27,1237.3851318359375
2024-08-28,1236.1375732421875
2024-08-29,1236.7862548828125
2024-08-30,1264.9801025390625
2024-09-02,1275.6588134765625
2024-09-03,1263.6328125
2024-09-04,1261.1378173828125
2024-09-05,1278.7027587890625
2024-09-06,1276.1578369140625
2024-09-09,1274.9102783203125
2024-09-10,1310.3397216796875
2024-09-11,1327.006591796875
2024-09-12,1307.695068359375
2024-09-13,1314.830810546875
2024-09-16,1306.3975830078125
2024-09-17,1311.2879638671875
2024-09-18,1289.53125
2024-09-19,1383.4940185546875
2024-09-20,1376.65771484375
2024-09-23,1364.9310302734375
2024-09-24,1386.4381103515625
2024-09-25,1381.647705078125
2024-09-26,1408.3944091796875
2024-09-27,1397.665771484375
2024-09-30,1397.0670166015625
2024-10-01,1452.35693359375
2024-10-03,1401.9073486328125
2024-10-04,1376.408203125
2024-10-07,1371.468017578125
2024-10-08,1393.1746826171875
2024-10-09,1404.0531005859375
2024-10-10,1397.2166748046875
2024-10-11,1408.4443359375
2024-10-14,1403.10498046875
2024-10-15,1466.029541015625
2024-10-16,1448.464599609375
2024-10-17,1449.2630615234375
2024-10-18,1428.45458984375
2024-10-21,1393.2247314453125
2024-10-22,1344.0225830078125
2024-10-23,1376.807373046875
2024-10-24,1383.194580078125
2024-10-25,1417.9254150390625
2024-10-28,1494.672607421875
2024-10-29,1464.1334228515625
2024-10-30,1477.2572021484375
2024-10-31,1610.9908447265625
2024-11-01,1546.4195556640625
2024-11-04,1627.1087646484375
2024-11-05,1546.1700439453125
2024-11-06,1566.579345703125
2024-11-07,1591.4298095703125
2024-11-08,1580.252197265625
2024-11-11,1572.8668212890625
2024-11-12,1621.220458984375
2024-11-13,1596.17041015625
2024-11-14,1646.47021484375
2024-11-18,1592.8770751953125
2024-11-19,1575.36181640625
2024-11-21,1570.6712646484375
2024-11-22,1581.69921875
2024-11-25,1630.601806640625
2024-11-26,1641.1806640625
2024-11-27,1585.7412109375
2024-11-28,1521.119873046875
2024-11-29,1586.240234375
2024-12-02,1614.583740234375
2024-12-03,1647.1688232421875
2024-12-04,1673.91552734375
2024-12-05,1642.4781494140625
2024-12-06,1639.6837158203125
2024-12-09,1659.544189453125
2024-12-10,1629.104736328125
2024-12-11,1640.681640625
2024-12-12,1624.9132080078125
2024-12-13,1623.6656494140625
2024-12-16,1583.8948974609375
2024-12-17,1591.8790283203125
2024-12-18,1595.821044921875
2024-12-19,1571.51953125
2024-12-20,1545.221923828125
2024-12-23,1536.888427734375
2024-12-24,1535.44140625
2024-12-26,1498.365234375
2024-12-27,1501.70849609375
2024-12-30,1485.5906982421875
2024-12-31,1496.56884765625
2025-01-01,1551.5093994140625
2025-01-02,1555.152099609375
2025-01-03,1554.7030029296875
2025-01-06,1585.04248046875
2025-01-07,1632.6478271484375
2025-01-08,1610.4918212890625
2025-01-09,1589.134521484375
2025-01-10,1549.3636474609375
2025-01-13,1524.7626953125
2025-01-14,1466.3291015625
2025-01-15,1447.167236328125
2025-01-16,1464.6324462890625
2025-01-17,1454.302978515625
2025-01-20,1455.201171875
2025-01-21,1440.281005859375
2025-01-22,1398.114990234375
2025-01-23,1468.474853515625
2025-01-24,1444.77197265625
2025-01-27,1401.957275390625
2025-01-28,1372.11669921875
2025-01-29,1398.663818359375
2025-01-30,1427.1571044921875
2025-01-31,1420.9195556640625
2025-02-01,1419.87158203125
2025-02-03,1399.2127685546875
2025-02-04,1377.056884765625
2025-02-05,1372.8154296875
2025-02-06,1375.65966796875
2025-02-07,1381.1986083984375
2025-02-10,1367.0767822265625
2025-02-11,1307.59521484375
2025-02-12,1277.3055419921875
2025-02-13,1309.0921630859375
2025-02-14,1292.625
2025-02-17,1293.722900390625
2025-02-18,1272.265625
2025-02-19,1281.4473876953125
2025-02-20,1296.9664306640625
2025-02-21,1320.31982421875
2025-02-24,1316.7769775390625
2025-02-25,1326.557373046875
2025-02-27,1295.968505859375
2025-02-28,1237.1356201171875
2025-03-03,1242.8243408203125
2025-03-04,1284.2418212890625
2025-03-05,1329.8509521484375
2025-03-06,1310.7889404296875
2025-03-07,1279.7008056640625
2025-03-10,1273.8624267578125
2025-03-11,1246.61669921875
2025-03-12,1239.6805419921875
2025-03-13,1258.2435302734375
2025-03-17,1247.61474609375
2025-03-18,1247.61474609375
2025-03-19,1285.2398681640625
2025-03-20,1300.2598876953125
2025-03-21,1299.5113525390625
2025-03-24,1355.3502197265625
2025-03-25,1338.7830810546875
2025-03-26,1328.254150390625
2025-03-27,1375.759521484375
2025-03-28,1398.913330078125
2025-04-01,1368.52392578125
2025-04-02,1367.52587890625
2025-04-03,1370.968994140625
2025-04-04,1406.747802734375
2025-04-07,1402.9053955078125
2025-04-08,1476.7083740234375
2025-04-09,1483.39501953125
2025-04-11,1527.8065185546875
2025-04-15,1562.0882568359375
2025-04-16,1509.193603515625
2025-04-17,1500.2115478515625
2025-04-21,1486.8382568359375
2025-04-22,1440.829833984375
2025-04-23,1446.4188232421875
2025-04-24,1432.6461181640625
2025-04-25,1394.322509765625
2025-04-28,1380.74951171875
2025-04-29,1354.6016845703125
2025-04-30,1378.9530029296875
2025-05-02,1360.1905517578125
2025-05-05,1343.3240966796875
2025-05-06,1356.0986328125
2025-05-07,1358.39404296875
2025-05-08,1334.3419189453125
2025-05-09,1340.8291015625
2025-05-12,1349.71142578125
2025-05-13,1357.1964111328125
2025-05-14,1375.16064453125
2025-05-15,1384.442138671875
2025-05-16,1365.080810546875
2025-05-19,1355.3001708984375
2025-05-20,1344.421875
2025-05-21,1331.2481689453125
2025-05-22,1352.2064208984375
2025-05-23,1349.611572265625
2025-05-26,1354.80126953125
2025-05-27,1397.8155517578125
2025-05-28,1404.9013671875
2025-05-29,1396.5181884765625
2025-05-30,1399.7117919921875
2025-06-02,1371.468017578125
2025-06-03,1398.414306640625
2025-06-04,1389.232666015625
2025-06-05,1426.059326171875
2025-06-06,1410.889404296875
2025-06-09,1406.797607421875
2025-06-10,1414.28271484375
2025-06-11,1388.3343505859375
2025-06-12,1455.301025390625
2025-06-13,1418.7738037109375
2025-06-16,1447.5166015625
2025-06-17,1414.5821533203125
2025-06-18,1455.9996337890625
2025-06-19,1437.3367919921875
2025-06-20,1449.3128662109375
2025-06-23,1466.778076171875
2025-06-24,1436.8377685546875
2025-06-25,1469.0736083984375
2025-06-26,1506.0
2025-06-27,1513.199951171875
2025-06-30,1562.0
2025-07-01,1572.4000244140625
2025-07-02,1517.800048828125
2025-07-03,1586.0999755859375
2025-07-04,1599.4000244140625
2025-07-07,1573.0999755859375
2025-07-08,1540.699951171875
2025-07-09,1525.800048828125
2025-07-10,1535.0999755859375
2025-07-11,1527.199951171875
2025-07-14,1531.4000244140625
2025-07-15,1526.5999755859375
2025-07-16,1542.5999755859375
2025-07-17,1535.0
2025-07-18,1526.5
2025-07-21,1505.699951171875
2025-07-22,1520.9000244140625
2025-07-23,1534.5
2025-07-24,1623.9000244140625
2025-07-25,1556.4000244140625
2025-07-28,1540.800048828125
2025-07-29,1525.0999755859375
2025-07-30,1517.199951171875
2025-07-31,1524.4000244140625
2025-08-01,1526.5999755859375
2025-08-04,1502.5999755859375
2025-08-05,1502.699951171875
2025-08-06,1484.4000244140625
2025-08-07,1483.0999755859375
2025-08-08,1468.5
2025-08-11,1503.9000244140625
2025-08-12,1537.5999755859375
2025-08-13,1548.199951171875
2025-08-14,1552.5
2025-08-18,1558.5
2025-08-19,1568.0
2025-08-20,1580.0999755859375
2025-08-21,1586.5999755859375
2025-08-22,1577.4000244140625
2025-08-25,1525.300048828125
2025-08-26,1507.800048828125
2025-08-27,1507.800048828125
2025-08-28,1496.199951171875
2025-08-29,1502.0999755859375
2025-09-01,1500.699951171875
2025-09-02,1506.199951171875
2025-09-03,1509.9000244140625
2025-09-04,1519.5
2025-09-05,1510.4000244140625
2025-09-08,1481.5
2025-09-09,1483.800048828125
2025-09-10,1488.800048828125
2025-09-11,1484.9000244140625
2025-09-12,1462.699951171875
2025-09-15,1456.5999755859375
2025-09-16,1453.5
2025-09-17,1457.0
2025-09-18,1448.9000244140625
2025-09-19,1418.9000244140625
2025-09-22,1409.5
2025-09-23,1413.800048828125
2025-09-24,1392.0999755859375
2025-09-25,1385.0999755859375
2025-09-26,1361.800048828125
2025-09-30,1356.0
2025-10-01,1343.5999755859375
2025-10-03,1354.199951171875
2025-10-06,1328.9000244140625
2025-10-07,1329.9000244140625
