ds,y
2022-01-24,489.9367370605469
2022-01-25,480.176513671875
2022-01-27,476.6023559570313
2022-01-28,469.7747497558594
2022-01-31,476.0066833496094
2022-02-01,475.9608154296875
2022-02-02,486.5000305175781
2022-02-03,487.0957336425781
2022-02-04,484.1631164550781
2022-02-07,480.68060302734375
2022-02-08,480.90966796875
2022-02-09,474.44866943359375
2022-02-10,471.7451477050781
2022-02-11,470.9661865234375
2022-02-14,466.0631103515625
2022-02-15,465.6507263183594
2022-02-16,467.8501892089844
2022-02-17,466.6129760742188
2022-02-18,467.5294494628906
2022-02-21,467.5294494628906
2022-02-22,463.9094848632813
2022-02-23,468.53753662109375
2022-02-24,456.11962890625
2022-02-25,466.0173034667969
2022-02-28,464.1385498046875
2022-03-02,459.0522766113281
2022-03-03,461.0684814453125
2022-03-04,457.8150329589844
2022-03-07,452.0413513183594
2022-03-08,450.43756103515625
2022-03-09,449.4753112792969
2022-03-10,457.03607177734375
2022-03-11,454.7907104492188
2022-03-14,455.7071838378906
2022-03-15,450.7124938964844
2022-03-16,456.4861755371094
2022-03-17,456.3945007324219
2022-03-21,460.4727783203125
2022-03-22,459.96868896484375
2022-03-23,463.8636474609375
2022-03-24,468.675048828125
2022-03-25,464.0927734375
2022-03-28,466.2464294433594
2022-03-29,464.7342834472656
2022-03-30,471.1036376953125
2022-03-31,489.24945068359375
2022-04-01,487.6914978027344
2022-04-04,484.5296936035156
2022-04-05,485.1253356933594
2022-04-06,485.2628784179688
2022-04-07,481.9177551269531
2022-04-08,485.1253356933594
2022-04-11,487.9663391113281
2022-04-12,485.03369140625
2022-04-13,485.8586120605469
2022-04-18,478.3436279296875
2022-04-19,483.0632934570313
2022-04-20,482.5592956542969
2022-04-21,498.5055847167969
2022-04-22,501.1175537109375
2022-04-25,487.41650390625
2022-04-26,495.1147155761719
2022-04-27,485.8586120605469
2022-04-28,485.07952880859375
2022-04-29,476.5565185546875
2022-05-02,476.0066833496094
2022-05-04,471.0119934082031
2022-05-05,468.6292114257813
2022-05-06,458.2732543945313
2022-05-09,452.82037353515625
2022-05-10,457.3110046386719
2022-05-11,446.63427734375
2022-05-12,441.9603271484375
2022-05-13,448.42132568359375
2022-05-16,414.1918029785156
2022-05-17,431.1920166015625
2022-05-18,424.5935363769531
2022-05-19,416.0704956054688
2022-05-20,414.6041564941406
2022-05-23,414.37506103515625
2022-05-24,407.8224182128906
2022-05-25,399.6201171875
2022-05-26,378.2667541503906
2022-05-27,390.0890197753906
2022-05-30,395.1295166015625
2022-05-31,386.2857360839844
2022-06-01,382.7115478515625
2022-06-02,382.070068359375
2022-06-03,383.4905395507813
2022-06-06,377.9459533691406
2022-06-07,380.46624755859375
2022-06-08,379.4122924804688
2022-06-09,379.9621887207031
2022-06-10,380.5579223632813
2022-06-13,378.4042053222656
2022-06-14,380.42041015625
2022-06-15,385.3692626953125
2022-06-16,377.7627258300781
2022-06-17,375.7464904785156
2022-06-20,373.1345825195313
2022-06-21,376.29638671875
2022-06-22,367.4984436035156
2022-06-23,370.7060241699219
2022-06-24,367.3150634765625
2022-06-27,372.447265625
2022-06-28,373.638671875
2022-06-29,374.18853759765625
2022-06-30,366.6277770996094
2022-07-01,371.118408203125
2022-07-04,373.5469970703125
2022-07-05,373.6844482421875
2022-07-06,381.749267578125
2022-07-07,390.913818359375
2022-07-08,395.54193115234375
2022-07-11,394.8545837402344
2022-07-12,390.8679809570313
2022-07-13,382.8304443359375
2022-07-14,383.0162658691406
2022-07-15,384.9675598144531
2022-07-18,389.05609130859375
2022-07-19,389.1025085449219
2022-07-20,395.4674987792969
2022-07-21,399.64892578125
2022-07-22,398.1157531738281
2022-07-25,391.3790588378906
2022-07-26,389.6135864257813
2022-07-27,395.5604553222656
2022-07-28,395.0493774414063
2022-07-29,393.3768310546875
2022-08-01,396.7219848632813
2022-08-02,396.071533203125
2022-08-03,393.1910095214844
2022-08-04,396.5361022949219
2022-08-05,401.3214721679688
2022-08-08,406.1533508300781
2022-08-10,403.1334228515625
2022-08-11,407.0825500488281
2022-08-12,412.8435668945313
2022-08-16,425.4806823730469
2022-08-17,420.97406005859375
2022-08-18,415.3988342285156
2022-08-19,415.2130126953125
2022-08-22,414.5161437988281
2022-08-23,415.2130126953125
2022-08-24,414.6091003417969
2022-08-25,413.7262878417969
2022-08-26,419.3479919433594
2022-08-29,418.5581665039063
2022-08-30,427.4320373535156
2022-09-01,434.1222534179688
2022-09-02,440.4873046875
2022-09-05,440.4408264160156
2022-09-06,440.3479309082031
2022-09-07,439.7903747558594
2022-09-08,440.5801696777344
2022-09-09,440.3479309082031
2022-09-12,459.7681579589844
2022-09-13,460.0469055175781
2022-09-14,454.5181884765625
2022-09-15,447.7350463867188
2022-09-16,441.46295166015625
2022-09-19,439.92974853515625
2022-09-20,440.9518737792969
2022-09-21,436.77044677734375
2022-09-22,441.2306213378906
2022-09-23,435.0514221191406
2022-09-26,426.6886596679688
2022-09-27,426.7815551757813
2022-09-28,422.6001586914063
2022-09-29,421.62451171875
2022-09-30,422.7860107421875
2022-10-03,420.6023864746094
2022-10-04,419.2086181640625
2022-10-06,416.7461853027344
2022-10-07,417.9541320800781
2022-10-10,414.0050659179688
2022-10-11,409.3126220703125
2022-10-12,406.10687255859375
2022-10-13,406.10687255859375
2022-10-14,404.5736999511719
2022-10-17,404.2949523925781
2022-10-18,404.5736999511719
2022-10-19,404.2485046386719
2022-10-20,402.3901062011719
2022-10-21,396.396728515625
2022-10-24,404.3879089355469
2022-10-25,397.3259582519531
2022-10-27,403.04052734375
2022-10-28,383.2950134277344
2022-10-31,378.9277648925781
2022-11-01,383.8525085449219
2022-11-02,395.5604553222656
2022-11-03,391.1002807617188
2022-11-04,386.0361633300781
2022-11-07,393.46978759765625
2022-11-09,392.26177978515625
2022-11-10,390.0317077636719
2022-11-11,398.859130859375
2022-11-14,396.1644592285156
2022-11-15,396.7684020996094
2022-11-16,399.8347473144531
2022-11-17,400.2993469238281
2022-11-18,397.14007568359375
2022-11-21,391.750732421875
2022-11-22,391.1467590332031
2022-11-23,388.49853515625
2022-11-24,388.3126831054688
2022-11-25,388.4520568847656
2022-11-28,402.2507019042969
2022-11-29,399.04498291015625
2022-11-30,403.4586791992188
2022-12-01,404.0626525878906
2022-12-02,403.2263793945313
2022-12-05,407.5471496582031
2022-12-06,401.46087646484375
2022-12-07,405.17767333984375
2022-12-08,411.4033203125
2022-12-09,417.7218627929688
2022-12-12,419.2550659179688
2022-12-13,422.6001586914063
2022-12-14,427.6178588867188
2022-12-15,419.11566162109375
2022-12-16,421.159912109375
2022-12-19,429.522705078125
2022-12-20,423.52935791015625
2022-12-21,426.54925537109375
2022-12-22,418.6510620117188
2022-12-23,405.5958557128906
2022-12-26,411.9143676757813
2022-12-27,418.1400451660156
2022-12-28,419.11566162109375
2022-12-29,419.2550659179688
2022-12-30,422.7860107421875
2023-01-02,424.3191833496094
2023-01-03,425.4806823730469
2023-01-04,425.29486083984375
2023-01-05,417.90771484375
2023-01-06,416.8391418457031
2023-01-09,418.7904968261719
2023-01-10,424.5514831542969
2023-01-11,425.7594604492188
2023-01-12,423.43646240234375
2023-01-13,424.5050659179688
2023-01-16,425.3877868652344
2023-01-17,425.62005615234375
2023-01-18,425.62005615234375
2023-01-19,425.4806823730469
2023-01-20,412.00726318359375
2023-01-23,411.4962158203125
2023-01-24,411.5426940917969
2023-01-25,410.7064208984375
2023-01-27,397.0471496582031
2023-01-30,389.5206604003906
2023-01-31,390.1710815429688
2023-02-01,385.1534118652344
2023-02-02,380.8790893554688
2023-02-03,377.5804748535156
2023-02-06,376.2795715332031
2023-02-07,376.1866455078125
2023-02-08,376.2795715332031
2023-02-09,376.2795715332031
2023-02-10,373.3525695800781
2023-02-13,371.9123229980469
2023-02-14,371.3547973632813
2023-02-15,371.308349609375
2023-02-16,371.5406494140625
2023-02-17,371.3547973632813
2023-02-20,374.0494384765625
2023-02-21,371.5406494140625
2023-02-22,367.73089599609375
2023-02-23,362.6667785644531
2023-02-24,360.5760192871094
2023-02-27,355.9765319824219
2023-02-28,353.0960388183594
2023-03-01,353.1424560546875
2023-03-02,351.98095703125
2023-03-03,351.3305358886719
2023-03-06,350.2154846191406
2023-03-08,348.4964599609375
2023-03-09,348.35711669921875
2023-03-10,345.7088623046875
2023-03-13,340.50537109375
2023-03-14,330.609375
2023-03-15,330.9345703125
2023-03-16,331.39923095703125
2023-03-17,334.0938720703125
2023-03-20,330.9810791015625
2023-03-21,332.4212951660156
2023-03-22,331.6315002441406
2023-03-23,330.7022705078125
2023-03-24,320.194091796875
2023-03-27,294.2769775390625
2023-03-28,291.4496459960937
2023-03-29,298.4237060546875
2023-03-31,293.28741455078125
2023-04-03,307.7538452148437
2023-04-05,317.8379821777344
2023-04-06,320.99517822265625
2023-04-10,312.84307861328125
2023-04-11,313.36138916015625
2023-04-12,327.2623596191406
2023-04-13,317.46099853515625
2023-04-17,319.7228698730469
2023-04-18,323.1156616210937
2023-04-19,327.6393737792969
2023-04-20,326.0372314453125
2023-04-21,323.63397216796875
2023-04-24,318.8275146484375
2023-04-25,319.7699890136719
2023-04-26,318.1206970214844
2023-04-27,317.6966247558594
2023-04-28,318.6861572265625
2023-05-02,319.8641967773437
2023-05-03,331.45623779296875
2023-05-04,331.5976257324219
2023-05-05,333.90655517578125
2023-05-08,333.8123474121094
2023-05-09,341.9644470214844
2023-05-10,338.7601623535156
2023-05-11,337.6292419433594
2023-05-12,333.2939758300781
2023-05-15,342.0587158203125
2023-05-16,340.7864074707031
2023-05-17,337.39361572265625
2023-05-18,333.85943603515625
2023-05-19,328.72314453125
2023-05-22,324.0580749511719
2023-05-23,323.3041381835937
2023-05-24,327.4979858398437
2023-05-25,325.00054931640625
2023-05-26,327.4979858398437
2023-05-29,329.8069763183594
2023-05-30,334.9903869628906
2023-05-31,335.9328308105469
2023-06-01,334.6134033203125
2023-06-02,338.5716857910156
2023-06-05,343.3781433105469
2023-06-06,350.7762451171875
2023-06-07,352.519775390625
2023-06-08,351.6244812011719
2023-06-09,351.57733154296875
2023-06-12,352.8025207519531
2023-06-13,354.8287658691406
2023-06-14,350.9176025390625
2023-06-15,349.9280700683594
2023-06-16,349.5039978027344
2023-06-19,347.1949768066406
2023-06-20,349.69244384765625
2023-06-21,353.7920837402344
2023-06-22,353.3208312988281
2023-06-23,346.3939208984375
2023-06-26,343.18963623046875
2023-06-27,347.1949768066406
2023-06-28,348.0431823730469
2023-06-30,350.9176025390625
2023-07-03,355.8182983398437
2023-07-04,354.5460510253906
2023-07-05,350.8233642578125
2023-07-06,350.6820373535156
2023-07-07,348.75
2023-07-10,346.2054443359375
2023-07-11,355.0643615722656
2023-07-12,356.619384765625
2023-07-13,357.9859619140625
2023-07-14,361.6143493652344
2023-07-17,361.7085571289063
2023-07-18,359.4467163085937
2023-07-19,361.1431274414063
2023-07-20,368.9182739257813
2023-07-21,366.5621337890625
2023-07-24,377.63580322265625
2023-07-25,386.4476318359375
2023-07-26,385.8821716308594
2023-07-27,383.5260925292969
2023-07-28,384.6098937988281
2023-07-31,386.0706176757813
2023-08-01,392.80908203125
2023-08-02,384.9397277832031
2023-08-03,386.5419006347656
2023-08-04,389.3103637695313
2023-08-07,383.2005615234375
2023-08-08,384.2030029296875
2023-08-09,381.7685546875
2023-08-10,383.5824279785156
2023-08-11,383.9643249511719
2023-08-14,380.3843383789063
2023-08-16,374.7995910644531
2023-08-17,371.6014404296875
2023-08-18,373.12890625
2023-08-21,367.59185791015625
2023-08-22,373.6539611816406
2023-08-23,375.0859680175781
2023-08-24,372.6993103027344
2023-08-25,371.3150634765625
2023-08-28,368.8806762695313
2023-08-29,367.9737548828125
2023-08-30,374.2745056152344
2023-08-31,372.5561218261719
2023-09-01,371.8401184082031
2023-09-04,379.0955505371094
2023-09-05,392.3653259277344
2023-09-06,389.45361328125
2023-09-07,393.6063537597656
2023-09-08,403.5348510742188
2023-09-11,406.3988342285156
2023-09-12,393.1767883300781
2023-09-13,395.0860900878906
2023-09-14,399.8594055175781
2023-09-15,396.6135559082031
2023-09-18,400.09808349609375
2023-09-20,399.0956726074219
2023-09-21,401.9118957519531
2023-09-22,397.9977722167969
2023-09-25,400.05029296875
2023-09-26,404.3462829589844
2023-09-27,404.0599060058594
2023-09-28,411.7449035644531
2023-09-29,413.9883728027344
2023-10-03,418.1888732910156
2023-10-04,418.4752807617188
2023-10-05,417.2819213867188
2023-10-06,414.2270202636719
2023-10-09,413.2723693847656
2023-10-10,414.7521057128906
2023-10-11,412.2222290039063
2023-10-12,423.6304321289063
2023-10-13,437.7593994140625
2023-10-16,429.3583984375
2023-10-17,426.6853332519531
2023-10-18,418.8571166992188
2023-10-19,422.5325622558594
2023-10-20,424.9192504882813
2023-10-23,415.0862121582031
2023-10-25,421.7210998535156
2023-10-26,424.1554870605469
2023-10-27,418.57073974609375
2023-10-30,420.2413940429688
2023-10-31,425.2056274414063
2023-11-01,425.2056274414063
2023-11-02,419.0480651855469
2023-11-03,425.4443054199219
2023-11-06,425.25335693359375
2023-11-07,431.8405151367188
2023-11-08,425.3487854003906
2023-11-09,435.1818237304688
2023-11-10,434.3226623535156
2023-11-13,427.1626892089844
2023-11-15,433.3679809570313
2023-11-16,433.7498168945313
2023-11-17,438.6663208007813
2023-11-20,431.1722106933594
2023-11-21,428.4514465332031
2023-11-22,424.1554870605469
2023-11-23,431.5063781738281
2023-11-24,436.4228820800781
2023-11-28,435.945556640625
2023-11-29,430.5517272949219
2023-11-30,428.4992065429688
2023-12-01,427.8786926269531
2023-12-04,431.74505615234375
2023-12-05,441.1484680175781
2023-12-06,443.2964477539063
2023-12-07,445.5876159667969
2023-12-08,438.8095397949219
2023-12-11,444.5852355957031
2023-12-12,442.7236328125
2023-12-13,440.95751953125
2023-12-14,440.6711120605469
2023-12-15,440.0028381347656
2023-12-18,453.9408874511719
2023-12-19,447.8787841796875
2023-12-20,451.2678527832031
2023-12-21,447.01959228515625
2023-12-22,453.8453979492188
2023-12-26,450.3609008789063
2023-12-27,444.48974609375
2023-12-28,450.8859558105469
2023-12-29,448.0697326660156
2024-01-01,452.9385070800781
2024-01-02,447.9265441894531
2024-01-03,447.9742736816406
2024-01-04,450.4563903808594
2024-01-05,453.9886169433594
2024-01-08,450.7427673339844
2024-01-09,455.0387573242188
2024-01-10,451.1723937988281
2024-01-11,456.0888671875
2024-01-12,476.0889892578125
2024-01-15,476.0889892578125
2024-01-16,471.5543823242188
2024-01-17,461.4826965332031
2024-01-18,457.2821960449219
2024-01-19,457.6640625
2024-01-23,450.79052734375
2024-01-24,447.4014587402344
2024-01-25,445.9217529296875
2024-01-29,455.5160827636719
2024-01-30,460.05072021484375
2024-01-31,456.0411682128906
2024-02-01,449.21533203125
2024-02-02,457.9981994628906
2024-02-05,457.6640625
2024-02-06,466.2560119628906
2024-02-07,465.7786560058594
2024-02-08,463.1533508300781
2024-02-09,457.759521484375
2024-02-12,448.4038696289063
2024-02-13,442.8668212890625
2024-02-14,445.4444274902344
2024-02-15,453.2726135253906
2024-02-16,457.5208435058594
2024-02-19,461.7213439941406
2024-02-20,460.2893676757813
2024-02-21,472.7477111816406
2024-02-22,474.0364990234375
2024-02-23,472.699951171875
2024-02-26,482.1988525390625
2024-02-27,501.91253662109375
2024-02-28,496.2800598144531
2024-02-29,502.7717590332031
2024-03-01,500.1941833496094
2024-03-04,496.94830322265625
2024-03-05,496.2800598144531
2024-03-06,494.7048950195313
2024-03-07,492.8910217285156
2024-03-11,501.8171081542969
2024-03-12,482.0556335449219
2024-03-13,450.3609008789063
2024-03-14,464.7285461425781
2024-03-15,457.1390075683594
2024-03-18,453.033935546875
2024-03-19,440.38470458984375
2024-03-20,435.0386352539063
2024-03-21,434.3226623535156
2024-03-22,435.1340942382813
2024-03-26,434.7999572753906
2024-03-27,431.029052734375
2024-03-28,434.370361328125
2024-04-01,442.15081787109375
2024-04-02,448.7857360839844
2024-04-03,456.9957885742188
2024-04-04,457.5208435058594
2024-04-05,458.9528503417969
2024-04-08,451.1246337890625
2024-04-09,459.0483093261719
2024-04-10,468.7858276367188
2024-04-12,473.41595458984375
2024-04-15,476.56634521484375
2024-04-16,490.0270385742188
2024-04-18,486.5425109863281
2024-04-19,481.1009826660156
2024-04-22,488.0699768066406
2024-04-23,506.0653381347656
2024-04-24,525.9223022460938
2024-04-25,534.6573486328125
2024-04-26,529.7886352539062
2024-04-29,514.991455078125
2024-04-30,518.1895141601562
2024-05-02,525.2539672851562
2024-05-03,518.1895141601562
2024-05-06,509.3589172363281
2024-05-07,510.0748901367188
2024-05-08,524.7766723632812
2024-05-09,517.8076782226562
2024-05-10,513.4639282226562
2024-05-13,507.6882629394531
2024-05-14,514.0367431640625
2024-05-15,505.9698486328125
2024-05-16,513.3685302734375
2024-05-17,501.33978271484375
2024-05-21,490.7430419921875
2024-05-22,511.4114379882813
2024-05-23,510.265869140625
2024-05-24,502.4376220703125
2024-05-27,513.8935546875
2024-05-28,506.1130981445313
2024-05-29,511.4114379882813
2024-05-30,506.2562561035156
2024-05-31,498.8576354980469
2024-06-03,548.7385864257812
2024-06-04,498.6666870117188
2024-06-05,537.0440673828125
2024-06-06,558.5238647460938
2024-06-07,550.0274658203125
2024-06-10,571.50732421875
2024-06-11,590.648193359375
2024-06-12,610.4573974609375
2024-06-13,620.5768432617188
2024-06-14,648.3096923828125
2024-06-18,642.24755859375
2024-06-19,629.2164306640625
2024-06-20,629.4551391601562
2024-06-21,628.6436767578125
2024-06-24,625.684326171875
2024-06-25,627.0684814453125
2024-06-26,621.2927856445312
2024-06-27,606.2568969726562
2024-06-28,603.4884033203125
2024-07-01,607.6411743164062
2024-07-02,624.4431762695312
2024-07-03,619.6221313476562
2024-07-04,625.9706420898438
2024-07-05,629.6460571289062
2024-07-08,631.2689819335938
2024-07-09,636.0900268554688
2024-07-10,625.8751831054688
2024-07-11,639.4313354492188
2024-07-12,645.6843872070312
2024-07-15,665.2071533203125
2024-07-16,675.5174560546875
2024-07-18,673.7514038085938
2024-07-19,645.7321166992188
2024-07-22,653.3215942382812
2024-07-23,647.880126953125
2024-07-24,671.1260375976562
2024-07-25,665.732177734375
2024-07-26,673.8468627929688
2024-07-29,682.3433227539062
2024-07-30,674.1809692382812
2024-07-31,674.5150756835938
2024-08-01,675.147705078125
2024-08-02,667.6536254882812
2024-08-05,638.650634765625
2024-08-06,622.4945678710938
2024-08-07,632.762451171875
2024-08-08,637.5800170898438
2024-08-09,677.1428833007812
2024-08-12,678.2621459960938
2024-08-13,676.2183227539062
2024-08-14,690.1845703125
2024-08-16,689.7952270507812
2024-08-19,695.5861206054688
2024-08-20,731.3046264648438
2024-08-21,751.8889770507812
2024-08-22,728.9201049804688
2024-08-23,723.1292724609375
2024-08-26,711.4015502929688
2024-08-27,715.099853515625
2024-08-28,714.0780029296875
2024-08-29,702.0582275390625
2024-08-30,728.0928344726562
2024-09-02,725.0757446289062
2024-09-03,725.2217407226562
2024-09-04,716.1217651367188
2024-09-05,726.3896484375
2024-09-06,706.048583984375
2024-09-09,704.1507568359375
2024-09-10,720.5501098632812
2024-09-11,721.8153686523438
2024-09-12,734.1756591796875
2024-09-13,728.7254638671875
2024-09-16,724.151123046875
2024-09-17,733.3484497070312
2024-09-18,736.5601806640625
2024-09-19,714.8565673828125
2024-09-20,740.842529296875
2024-09-23,730.3313598632812
2024-09-24,724.9297485351562
2024-09-25,720.20947265625
2024-09-26,715.537841796875
2024-09-27,715.537841796875
2024-09-30,699.7711181640625
2024-10-01,729.8447265625
2024-10-03,710.57421875
2024-10-04,697.581298828125
2024-10-07,660.4028930664062
2024-10-08,665.3665161132812
2024-10-09,685.99951171875
2024-10-10,677.8728637695312
2024-10-11,672.2279663085938
2024-10-14,677.2889404296875
2024-10-15,679.6246948242188
2024-10-16,758.215087890625
2024-10-17,744.8328247070312
2024-10-18,741.280517578125
2024-10-21,733.2998046875
2024-10-22,703.031494140625
2024-10-23,715.7811889648438
2024-10-24,718.116943359375
2024-10-25,715.7811889648438
2024-10-28,738.0687255859375
2024-10-29,766.77978515625
2024-10-30,750.234375
2024-10-31,773.4952392578125
2024-11-01,786.5855712890625
2024-11-04,768.3856811523438
2024-11-05,800.6004028320312
2024-11-06,803.1309204101562
2024-11-07,801.330322265625
2024-11-08,778.6048583984375
2024-11-11,772.7653198242188
2024-11-12,774.906494140625
2024-11-13,759.8696899414062
2024-11-14,779.8700561523438
2024-11-18,785.7095947265625
2024-11-19,797.82666015625
2024-11-21,804.931396484375
2024-11-22,821.1361694335938
2024-11-25,834.6643676757812
2024-11-26,822.7420043945312
2024-11-27,859.8717041015625
2024-11-28,851.5504150390625
2024-11-29,842.0611572265625
2024-12-02,851.9883422851562
2024-12-03,845.321533203125
2024-12-04,826.2457275390625
2024-12-05,829.3601684570312
2024-12-06,826.8782958984375
2024-12-09,822.9852905273438
2024-12-10,821.96337890625
2024-12-11,804.3961181640625
2024-12-12,796.3667602539062
2024-12-13,810.2356567382812
2024-12-16,806.14794921875
2024-12-17,808.532470703125
2024-12-18,798.4105834960938
2024-12-19,797.3400268554688
2024-12-20,779.3347778320312
2024-12-23,769.1156005859375
2024-12-24,780.9893188476562
2024-12-26,780.9893188476562
2024-12-27,794.8095703125
2024-12-30,815.3939208984375
2024-12-31,814.3720092773438
2025-01-01,813.8853759765625
2025-01-02,807.5592041015625
2025-01-03,800.2111206054688
2025-01-06,773.7385864257812
2025-01-07,798.5565795898438
2025-01-08,777.777587890625
2025-01-09,751.1103515625
2025-01-10,761.1835327148438
2025-01-13,705.1240234375
2025-01-14,718.992919921875
2025-01-15,741.5724487304688
2025-01-16,748.9205322265625
2025-01-17,738.0200805664062
2025-01-20,730.2340087890625
2025-01-21,712.8613891601562
2025-01-22,700.4037475585938
2025-01-23,698.65185546875
2025-01-24,689.7952270507812
2025-01-27,626.2416381835938
2025-01-28,595.4380493164062
2025-01-29,639.6239013671875
2025-01-30,637.1907348632812
2025-01-31,664.8311767578125
2025-02-01,658.7970581054688
2025-02-03,637.5313720703125
2025-02-04,662.6900634765625
2025-02-05,685.3182983398438
2025-02-06,683.9556884765625
2025-02-07,677.2889404296875
2025-02-10,655.0499877929688
2025-02-11,641.1324462890625
2025-02-12,644.100830078125
2025-02-13,640.8890991210938
2025-02-14,635.3901977539062
2025-02-17,630.5726318359375
2025-02-18,624.4410400390625
2025-02-19,636.3148193359375
2025-02-20,630.9619140625
2025-02-21,645.0740966796875
2025-02-24,636.0714721679688
2025-02-25,623.1758422851562
2025-02-27,613.6865844726562
2025-02-28,599.0391235351562
2025-03-03,594.0267944335938
2025-03-04,589.3065185546875
2025-03-05,595.8760375976562
2025-03-06,600.1583862304688
2025-03-07,602.9807739257812
2025-03-10,575.6809692382812
2025-03-11,576.702880859375
2025-03-12,590.6204223632812
2025-03-13,575.3889770507812
2025-03-17,577.1408081054688
2025-03-18,577.1408081054688
2025-03-19,615.9737548828125
2025-03-20,621.7159423828125
2025-03-21,621.5213012695312
2025-03-24,630.9132080078125
2025-03-25,629.7939453125
2025-03-26,613.5892944335938
2025-03-27,626.436279296875
2025-03-28,619.672119140625
2025-04-01,624.2464599609375
2025-04-02,631.4971923828125
2025-04-03,645.4634399414062
2025-04-04,636.99609375
2025-04-07,616.8496704101562
2025-04-08,606.6791381835938
2025-04-09,603.3214721679688
2025-04-11,608.3336791992188
2025-04-15,612.2266845703125
2025-04-16,616.947021484375
2025-04-17,609.3069458007812
2025-04-21,626.8742065429688
2025-04-22,648.139892578125
2025-04-23,649.3078002929688
2025-04-24,636.6554565429688
2025-04-25,625.1223754882812
2025-04-28,625.0736694335938
2025-04-29,655.6826171875
2025-04-30,643.8088989257812
2025-05-02,638.7965698242188
2025-05-05,643.46826171875
2025-05-06,615.6817626953125
2025-05-07,630.3779296875
2025-05-08,627.5554809570312
2025-05-09,626.5335693359375
2025-05-12,663.225341796875
2025-05-13,655.6339721679688
2025-05-14,664.3445434570312
2025-05-15,661.3761596679688
2025-05-16,689.0166625976562
2025-05-19,705.464599609375
2025-05-20,682.5930786132812
2025-05-21,691.2064819335938
2025-05-22,689.2113037109375
2025-05-23,702.4475708007812
2025-05-26,711.5474853515625
2025-05-27,703.7614135742188
2025-05-28,716.1217651367188
2025-05-29,705.1240234375
2025-05-30,727.0709228515625
2025-06-02,729.552734375
2025-06-03,732.1805419921875
2025-06-04,741.280517578125
2025-06-05,735.3436279296875
2025-06-06,757.87451171875
2025-06-09,787.0722045898438
2025-06-10,779.5294189453125
2025-06-11,762.3514404296875
2025-06-12,764.3953247070312
2025-06-13,745.1735229492188
2025-06-16,749.2125244140625
2025-06-17,748.2392578125
2025-06-18,729.7473754882812
2025-06-19,715.5864868164062
2025-06-20,735.73291015625
2025-06-23,736.365478515625
2025-06-24,746.1954345703125
2025-06-25,757.5338134765625
2025-06-26,756.3172607421875
2025-06-27,743.5189819335938
2025-06-30,778.4588012695312
2025-07-01,769.4562377929688
2025-07-02,771.9380493164062
2025-07-03,795.442138671875
2025-07-04,782.2058715820312
2025-07-07,791.0138549804688
2025-07-08,791.20849609375
2025-07-09,795.3448486328125
2025-07-10,827.5596313476562
2025-07-11,821.7200927734375
2025-07-14,827.3162841796875
2025-07-15,841.52587890625
2025-07-16,849.0198974609375
2025-07-17,841.0392456054688
2025-07-18,841.2338256835938
2025-07-21,862.1101684570312
2025-07-22,873.4000244140625
2025-07-23,878.3499755859375
2025-07-24,875.5499877929688
2025-07-25,852.0999755859375
2025-07-28,870.2000122070312
2025-07-29,874.2000122070312
2025-07-30,880.1500244140625
2025-07-31,858.2000122070312
2025-08-01,834.5999755859375
2025-08-04,863.75
